track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4KxqlCJNjBNwsmgzLFy3Is,Beast Mode,Kura,59,5S0h75H4WN9ObuotAcTYM0,Beast Mode,2019-06-10,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.602,0.971,0,-6.065,1,0.0688,0.00409,0.525,0.101,0.0681,149.964,161600
7a96fFFOb0rktcJJ1jG8AN,La Guitarra,ANG,31,4LLk6Un2vJ2qLjHlFilmyr,La Guitarra,2019-09-27,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.576,0.88,3,-4.347,0,0.0685,0.018,0.436,0.329,0.151,128.044,201562
45GtpfaI7fg7mSZBQTNJss,Reckless,Hardwell,57,6RtNDAbbah1pa4IFdlAiNE,Reckless,2019-07-19,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.618,0.974,6,-3.102,0,0.0994,0.00302,0.267,0.0634,0.112,128.028,148125
1yCHawhY9WibtJ1XOJ16ET,"Mush, Mush (2019 Reboot)",Bassjackers,47,6MnnkXC0DBgjc9mFxJ585V,The Biggest,2019-11-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.849,0.746,1,-6.189,1,0.129,0.00129,0.842,0.0209,0.586,128.014,202500
4N1r70StM4WeymDNajIJQ6,Underground,bad nelson,22,4t4YCMTeNolYI0RziTnUnO,Underground,2019-10-04,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.634,0.906,5,-5.106,0,0.0492,0.0449,0.0524,0.193,0.347,126.061,130000
1qtRzY8ZFUZE0gQPnsHFK2,Scream Loud,Averdeck,33,55pFmcO56YqkZ9I96IqArX,Scream Loud,2019-11-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.661,0.953,11,-4.913,0,0.26,0.000668,0.166,0.304,0.335,132.173,142727
3PVpKa7dXMPpm7sh0ETH7Z,Primal,Bassjackers,42,4IPVazk72FgWLHuAz5YPJp,Primal,2019-09-30,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.34,0.861,5,-5.088,1,0.0401,0.00219,0.0149,0.196,0.242,150.017,149664
5NrgTVSCaBpqJu3Tg7BU6v,Bro Hymn,Quintino,23,5K1TBLnNWeiJmGarToFTbD,Bro Hymn,2019-10-07,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.657,0.974,5,-4.777,0,0.448,0.000462,0.0969,0.347,0.143,127.941,169219
0cZGbSrqRJ9BQF0wduo4qJ,The Drill,Magnificence,58,4v3KlMhRBVPafxjTsGihqf,The Drill,2019-10-25,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.63,0.751,11,-5.247,0,0.0453,0.000394,0.84,0.353,0.386,124.935,145920
5jmyckW7sSzXcGrP1AI1Zs,Tonka,Stoltenhoff,34,1WlA9JfBZnrp6K2LCEVvbD,Tonka,2019-08-05,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.694,0.991,7,-3.045,1,0.129,0.00125,0.914,0.116,0.613,129.964,140322
00Gu3RMpDW2vO9PjlMVFDL,Hide Away (feat. Envy Monroe),Blasterjaxx,42,5pqG85igfoeWcCDIsSi9x7,Hide Away (feat. Envy Monroe),2019-06-21,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.573,0.746,10,-4.894,1,0.0421,0.0249,0.0,0.361,0.134,130.001,188000
1OPesDeQCt3Od0lXxIwmsH,Lightspeed,Kura,33,7sRCykqXzQBBK7iTTolezt,Lightspeed EP,2019-09-02,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.815,0.774,0,-5.041,1,0.165,0.00355,0.426,0.353,0.201,127.969,132500
0yTzy8hWBrN0rLlM7oUF7L,Snatch,Bassjackers,50,0msKhN4mG47SotMWEqzqoo,Snatch,2019-07-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.697,0.966,8,-3.396,1,0.119,0.000652,0.0672,0.106,0.353,130.016,181846
1rxFqPtriV25MxPFEv0hOa,Music Is Our Religion,Blasterjaxx,39,1874mnbI1VG0MiY1DpSjZe,Music Is Our Religion,2019-06-28,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.162,0.972,2,-4.422,1,0.0782,0.00692,0.0284,0.29,0.266,195.041,195692
726eK39u0CnsEGAcA3GYaF,Uno,John Christian,52,3joJnJFx5mKZbZjLNEKI1C,Uno,2019-05-03,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.792,0.886,7,-4.274,1,0.0882,0.00405,0.61,0.0648,0.0985,128.017,185625
4kKkUSAvAoea2fQxKUMphm,The Power (feat. Snap!),Tommie Sunshine,55,2vOfwiAEzwTWy0FIPJzspK,The Power (feat. Snap!),2019-07-26,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.661,0.991,2,-2.942,1,0.0708,0.00232,0.737,0.303,0.817,128.059,172452
3UaStdVN7y9A6ktTmkFDTk,Wonderful Together (feat. Envy Monroe),Blasterjaxx,53,4VRcIZywtWVzKE082kOlpT,Wonderful Together (feat. Envy Monroe),2019-06-14,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.591,0.759,5,-3.785,0,0.0404,0.0484,1.23e-06,0.108,0.235,130.043,203077
1xf12QFZ5fajR9zUs20f1f,HEY!,Antoine Delvig,31,76I3gfTN8TYnqzgTA7wDEP,"HELDEEP DJ Tools, Pt. 10 - EP",2019-12-06,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.757,0.994,1,-3.638,1,0.191,0.0123,0.873,0.52,0.137,123.934,163548
2kLEHA4jUbmjpDWfSEOKv0,Night At The Opera,Kevu,34,7p4rAEJXhglLoYVPrkccNN,Night At The Opera,2019-08-30,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.596,0.833,2,-6.228,1,0.03,0.000348,0.597,0.114,0.126,130.008,208773
6K9mYu9CqFL6gdfzVFgVC2,Hypnotize (feat. LexBlaze),Jasted,32,5thgw9AHrgxruan0kbBOgJ,Hypnotize (feat. LexBlaze),2019-10-25,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.596,0.983,11,-2.864,0,0.108,0.00231,0.000555,0.48,0.325,126.044,146667
2106G7MY2XnVyqij2bJVGH,Children Of Today,Blasterjaxx,59,7oAaiRep9wYWIcBpGQGLKU,Children Of Today,2019-04-19,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.507,0.836,6,-4.357,0,0.038,0.00892,0.000598,0.485,0.333,130.027,169385
34nVVG7Jm9pfvvumx9LFD4,IZMIR,Ummet Ozcan,47,4PXvzIOfhTYcCZomfsKo2S,IZMIR,2019-08-30,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.708,0.976,6,-3.48,0,0.0495,0.0629,0.307,0.25,0.26,127.994,185003
116uqdetf6JQtnnlYsyBfa,Tokyo,Olly James,42,7b52NEWxD9xTEp5eXhZS8P,Tokyo,2019-07-12,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.407,0.78,1,-6.185,1,0.0373,0.00202,2.94e-06,0.302,0.176,131.806,198182
3XfPeYzqFs37S6L8F6o7Su,Bass,MGM,22,3fF71SZ9zacpE1fEM2MT1v,Bass,2019-07-15,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.851,0.868,5,-3.138,0,0.0845,0.000257,0.755,0.0336,0.571,128.009,146250
18t0s1izyRlwXz4H888Sse,Super Friends (feat. Jack Wilby),Blasterjaxx,31,1AEey8wqf4wKHJDncA1Lkw,Super Friends (feat. Jack Wilby),2019-03-22,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.557,0.793,1,-3.923,1,0.0424,0.00594,3.62e-05,0.0853,0.326,130.029,165346
49tOSVId63sH6jZyyKnP61,Lost,Jay Hardway,43,63Wr5P7KIwmQ595kibdHb2,Lost,2019-06-03,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.6,0.73,4,-5.084,0,0.0466,0.000166,0.857,0.582,0.278,128.057,167358
0sfgF2kM3yrZbkLmAbjSo6,Vale Vale,Alok,56,2llEFasK0tmnuR08L2zlYs,Vale Vale,2019-08-09,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.475,0.896,1,-5.696,0,0.0765,0.000332,0.0734,0.429,0.305,133.998,193433
2cmXJOVYxxjOTfvVbc6FGb,We Can Change (Infinity) - John Christian Remix,Trobi,36,60oXEbFBwz46JpMs5JfLfo,We Can Change (Infinity) [John Christian Remix],2019-05-27,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.555,0.8,11,-4.665,0,0.0554,0.00303,0.0,0.186,0.299,126.042,178095
3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,60,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),2019-03-15,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
2dFgoTT7OLH75PgeGenC8G,Aliens,Jay Hardway,41,1ezOxlti6jjh0rgMujKMDs,Aliens,2019-02-08,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.658,0.976,7,-1.683,1,0.127,0.00465,0.016,0.401,0.28,128.0,174375
1jTKIuhvCHygnnY4QnUvyv,Louder - Radio Edit,Dimitri Vegas & Like Mike,57,7IdKpXiJU049bx6jqbERFc,Louder,2015-02-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.567,0.992,1,-2.687,1,0.273,0.000465,0.00646,0.213,0.0999,128.024,153784
0BdAvd736NPBMWs6ayzQ3C,Karate,R3HAB,0,3i9rCoaj0OO0fczCOoZEH2,Karate,2014-12-29,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.651,0.95,5,-4.349,1,0.0697,0.000385,0.00325,0.674,0.709,128.034,209787
4OpPtBlAU2ayk7rS0SyxlM,Unicorn Zombie Apocalypse,Borgore,55,3LiqvEGAApFWzK3wr0jjQ3,Unicorn Zombie Apocalypse,2014-04-28,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.676,0.885,1,-2.946,1,0.0658,0.00425,0.861,0.0519,0.185,128.04,277500
124SKRPqmogaZQ1XR7eomR,Raise Your Hands,Ummet Ozcan,46,0tJued3NnimzvmRrE9A5Rn,Raise Your Hands,2014-04-14,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.729,0.969,4,-3.327,1,0.0448,0.00168,0.826,0.114,0.0697,127.994,269067
5tEQAPqtgC8aCoZcyTDJoJ,Invincible (feat. Ruby Prophet) - Radio Edit,Firebeatz,47,0XTqgWOPwIY8hz3gFXZGHs,Invincible (feat. Ruby Prophet),2015-05-22,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.563,0.894,7,-3.659,0,0.0518,0.0152,5.65e-05,0.697,0.171,128.064,183750
76fqWMe0buqQoaNTIbLWmr,Mammoth,Dimitri Vegas & Like Mike,55,4H0bjkai5WPp6Y5oLpk2iv,Mammoth,2013-03-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.645,0.85,11,-5.952,0,0.256,0.00105,0.302,0.364,0.471,127.997,332289
0vZCG0H9KhtU7K8MEUVAoV,Tsunami,DVBBS,59,7p38vlEZaMNySKQVSSWUm8,Tsunami,2013-09-02,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.699,0.839,4,-5.353,0,0.0481,0.0483,0.655,0.0897,0.264,128.026,236706
4nrK0G6pOEuhMxn3hAaava,Derp - Original Mix,Bassjackers,56,4xmhpkYILmNpI483HP3wxl,Derp,2015-04-28,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.649,0.973,6,-4.391,1,0.0882,0.000639,0.662,0.133,0.221,127.951,279375
1RvvmMV9IFfIChCMvt6Rdq,How We Party,R3HAB,0,4PsgIZNrYaTQBEwbtvKRxu,How We Party,2014-08-15,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.649,0.99,11,-1.888,1,0.112,0.000744,0.328,0.0626,0.208,127.964,211875
1oWQ8tQnoJTXQsn1Il2uMX,Ready For Action,Dimitri Vegas & Like Mike,2,2aYWmm0pBPNZuK8A9vJeUU,Ready For Action (Radio Mix),2017-06-02,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.639,0.973,10,-4.644,0,0.107,0.00403,0.00336,0.336,0.168,130.046,224769
5b609utxJvgrzLG4Emo26f,Breathe,Borgeous,42,35lUTlVdrMwIJTBAnzRwxO,Breathe,2014-09-08,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.598,0.917,0,-4.63,1,0.102,0.00171,0.664,0.186,0.198,128.013,314924
1rEE9uPXdjBNa35RNPtJb3,Raveheart,DVBBS,44,2FgIFzzHlzkxYykdq6yIgq,Raveheart,2015-08-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.5,0.986,10,-2.197,1,0.322,0.00106,0.000115,0.283,0.24,127.972,210588
4O2gRMLAIQYHXe25wjeTFj,Electric Elephants,Jay Hardway,51,1Vlj2MZ0h4LA0IYjPvX6eI,Electric Elephants,2015-11-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.588,0.927,6,-1.78,0,0.064,0.00293,0.403,0.211,0.254,127.946,173087
6GCJDM58eE02M06FJDLlYp,Tiger,R3HAB,50,1FMxOZfEf717vBqCVELAWv,Tiger,2015-06-12,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.662,0.877,2,-3.592,1,0.0557,0.00193,0.00644,0.0775,0.441,127.994,200628
6juBxRmmMJRiX2NclfhDhI,Slammer,Quintino,0,25A8NZTc71fEmjiNhZP223,Slammer,2014-10-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.636,0.828,7,-4.892,1,0.0368,0.000396,0.739,0.0452,0.0464,128.044,284935
6wwMooleU5O4bEKkA150CE,More - Blasterjaxx Remix,Laidback Luke,45,1qve00bHYgEVVUK6zDfbkm,More (The Remixes),2013-07-26,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.683,0.69,7,-4.303,1,0.0712,0.000586,0.831,0.395,0.379,128.002,371260
6XtFdeO2jvEYWZ7ixZ2zBN,Voodoo,DVBBS,44,2nxHkoEpYTBFJwZv8Al8jv,Voodoo,2015-03-16,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.498,0.871,3,-4.366,0,0.0553,0.00144,0.0165,0.0789,0.0375,127.794,219410
3exfZvhswhrX31FZKj3N4v,Legend,VINAI,36,65UqNSY4A2uR1kbmZbJxO3,Legend,2015-05-04,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.187,0.994,7,-1.25,1,0.0901,0.125,0.191,0.241,0.107,191.814,240000
2eAnGTLot2MF7rZspl8F3Q,Stick Em,DJ Isaac,0,3g2PUF3lUzehiqROmJBBI6,Stick Em,2015-08-31,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.377,0.926,4,-4.385,0,0.0683,0.00144,0.769,0.0827,0.0342,130.163,180923
0FNtBIL5lHcn7pLV7P6TGv,Unbroken (feat. Gia Koka),Quintino,44,01dJRWQe9M8Hr1hTrMelz8,Unbroken (feat. Gia Koka),2016-01-01,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.567,0.772,5,-4.261,1,0.058,0.000466,3.25e-05,0.254,0.11,128.074,185625
5hvoedbyY9mLFsaxxP5oi7,Fireflies (feat. Luciana),Bassjackers,58,0NJA4KO9I5kd6AYOl5vsTk,Fireflies (feat. Luciana),2016-08-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.643,0.817,4,-3.506,0,0.0472,0.0164,0.00239,0.126,0.381,128.119,184697
5nKI7U4XDUEQBX4vxUnGWh,Heartbreak,Blasterjaxx,41,0Bt7avkDCkg4VjQQqivOba,Heartbreak,2015-12-11,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.605,0.867,2,-4.993,1,0.0447,0.0102,4.99e-05,0.861,0.296,128.024,204395
2XifeT4RLQS1HaqdgiXzd7,Walk Away,Tony Junior,0,4lHQ6yV9lTn0wtdwFt5Hi3,Walk Away,2016-07-11,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.66,0.853,8,-3.456,0,0.12,0.0517,0.0756,0.0382,0.507,128.007,172031
77zUxseNKv2NpFHso8OE2E,Titan,Blasterjaxx,40,6O1D9ybrwkrwR3VWin3AC0,Titan,2014-02-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.683,0.935,1,-4.63,0,0.0452,0.00314,0.791,0.0724,0.353,127.968,361870
6Bt2mVyRQXsO7FeXNq79zr,Vicious,Ibranovski,31,3jO3NGwn8jQPstPYR0Z37v,Vicious,2014-02-03,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.621,0.943,7,-2.972,1,0.054,0.00258,0.859,0.0387,0.296,127.99,272483
0r3ZNSbuCYjwRlPBMokCbW,Guest List - Original Mix,Alvaro,0,4vaPa3PExWurtaVqPeAakb,Guest List,2015-04-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.72,0.976,4,-2.135,1,0.0772,0.00107,0.0884,0.277,0.335,128.004,273398
45uSr9c0Y52412WaU2iyxn,Cobra - Radio Edit,Tony Junior,31,3xkQNpLYQdxVplj9lczFxz,Cobra,2015-07-06,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.541,0.931,9,-1.037,1,0.0676,0.00135,0.882,0.309,0.0378,128.021,187266
5J8hacFS9jbJxxJPbAKrQ3,Perfection,twoloud,48,3QswxMgH8BijJc8SxUflef,Perfection,2015-10-09,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.562,0.929,4,-2.899,0,0.0336,0.00107,0.488,0.601,0.279,127.937,194226
3HxT3kS0NXrqY4C7T0RnOD,Arsonist,Firebeatz,31,1MqqLfIKtapv8bRAo4G4oL,Arsonist,2015-01-12,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.717,0.897,5,-3.896,1,0.103,0.00913,0.343,0.0561,0.294,128.009,226875
2Ee4xp5gWMeLavEWHaXe8K,Greatest DJ - Radio Edit,twoloud,40,1L2noNeg2sHzqsrxg5zxe8,Greatest DJ,2014-04-28,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.55,0.961,2,-3.049,1,0.0412,0.000628,0.759,0.0718,0.0391,128.027,189514
5O0N3ZAdaxGaM89UlkGQPB,Move - Showtek Radio Edit,twoloud,35,20USeGaIBDh4EuMao3LXKo,Move (Showtek Edit),2015-05-04,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.568,0.914,5,-3.655,0,0.0529,0.00297,0.000102,0.223,0.479,128.078,190603
0w339q5XFjT2dRjbxjaUSc,The Universe Is Ours,Headhunterz,39,6pr8RpBxz7baGdNhrDFPTx,The Universe Is Ours,2015-12-14,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.398,0.906,6,-3.521,0,0.0538,0.00677,0.0111,0.372,0.266,127.97,214766
0kdVIAjTAkAFo7dYdciDU1,Crowd Control - Radio Edit,Dimitri Vegas & Like Mike,56,5YowVsaJvcAgQcvES9ttRW,Crowd Control (Radio Edit),2017-10-25,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.345,0.955,11,-2.257,0,0.088,0.0594,0.642,0.132,0.115,139.927,159429
3gDopxEZzHHE5Vtri8UsSJ,Live the Night,W&W,44,4LKJxkzRBa99OEOQLVY5tW,Live the Night,2016-07-11,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.805,0.968,10,-3.909,1,0.227,0.00707,0.00091,0.368,0.211,127.984,133125
5l3P6VVTsfWGvdH4xVSeHK,Supa Dupa Fly 2018,W&W,51,3nG7dhp2yEhp5YNaarRtKs,Supa Dupa Fly 2018,2018-04-09,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.635,0.98,4,-4.547,1,0.117,0.00221,0.664,0.266,0.44,130.046,172615
7cuRgdYlesmnGmVaZwhkda,Rave After Rave,W&W,51,41V55bmGvx8iRO38sl2d6W,Rave After Rave,2015-03-16,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.639,0.907,6,-3.214,0,0.0837,0.00419,0.00535,0.366,0.468,128.055,161953
1QxS9R90ukf9T6ukPTu6GC,The Hum - Short Edit,Dimitri Vegas & Like Mike,45,6PNozmusgfjUxDShevL6Lb,The Hum,2015-05-08,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,211000
3uLQs2moLebXGnWMHsxmZI,Krypton,Ummet Ozcan,45,6XwQ9GovopBQltFG7kOQ3E,Krypton,2018-03-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.595,0.965,6,-4.462,0,0.0407,0.00367,0.789,0.375,0.0396,127.992,244219
0B5GzF48NCJ4ltvBLpVcLi,F*CK - Dimitri Vegas & Like Mike Edit,Bassjackers,29,5AVczO9dRt4JKMvQhDSCh2,F*CK (Dimitri Vegas & Like Mike Edit),2016-06-10,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.634,0.856,9,-2.893,0,0.184,0.00131,0.145,0.177,0.273,128.024,277515
2jXRWBXTj8psGCcXM7MuvR,Ghost in the Machine - Radio Edit,Blasterjaxx,0,4nSrZpP1KE3qFLMxMHjN5u,Ghost in the Machine,2015-07-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.562,0.981,1,-4.704,0,0.0951,0.00464,0.00598,0.834,0.0567,129.945,188308
1xEOoCGmv8rotFDo7n8GAg,Power,Hardwell,5,7w3CzB8uRujYLFhvIeHWi9,Power,2017-09-22,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.49,0.907,5,-4.063,0,0.108,0.000427,0.0,0.116,0.21,132.057,148837
1UPyhGntpIx9jGJ5UVtKVS,Call Me A Spaceman - Radio Edit,Hardwell,58,3kARXHLsd4qAUuTtK3jztK,Call Me A Spaceman,2012-05-18,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.581,0.877,3,-3.595,0,0.0486,0.0172,0.0,0.248,0.35,127.952,189375
1pEJwQb342L0x1VAN9wLbJ,Narco,Blasterjaxx,3,4VxTHhLuKintvcJaP8Ipdw,Narco,2017-11-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,208635
0oHO4SzupiDdp9OU1hu8AK,Phoenix,Blasterjaxx,41,5WjzVnQwZSmLnpwCaCYjrg,Phoenix,2018-01-15,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.602,0.901,8,-5.144,0,0.0412,0.00108,0.45,0.144,0.0376,128.063,203437
1Uh5eYzd3Xcco1XnR7CRZf,Beautiful World - Radio Edit,Blasterjaxx,22,4OLcITqqu6eohjTEwOFEGx,Beautiful World,2016-09-19,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.574,0.944,8,-1.026,1,0.0499,0.0232,8.1e-05,0.274,0.264,129.908,214615
0NZqgkKllQXoFksQLBcEV9,Going Crazy,Hardwell,24,4ARCiF1HBrNxDV1ZrYWLDC,Going Crazy,2016-08-29,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.603,0.967,6,-2.723,1,0.128,0.00765,0.000778,0.641,0.235,127.925,182579
2VFptJwvvCJ2B4iQRMi86v,Into the Light,Sick Individuals,19,1VFq4hEq1yrl5HZUgP09T7,Into the Light,2016-04-08,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.683,0.951,5,-2.089,0,0.0416,0.0222,0.436,0.245,0.288,127.939,208240
05aq7DpG7w3DufVbtbeuz8,B U M P,Dbstf,27,712ByyplG3GTcT5BACgZYk,B U M P,2016-04-07,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.682,0.945,3,-0.952,0,0.0397,0.0382,0.0389,0.356,0.327,127.992,204375
2LFlu4XDVjO8czYT2pdf3q,Tarantella,TWIIG,21,4jprrpXJ42DkAg7rhgfI7k,Tarantella,2017-07-06,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.418,0.873,2,-3.008,1,0.0929,0.0268,0.709,0.122,0.162,138.014,223410
50Y2iaFeYkqsx5ni5PbfkU,How We Feelin,TWIIG,25,1fQQPKsz8iJZdKDUhcMGxz,How We Feelin,2016-12-12,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.629,0.964,11,-2.062,1,0.164,0.000809,0.747,0.0685,0.223,129.987,216577
6Hx9KYTINDIqXuykRkLTbq,We Are,TWIIG,23,7MU74ygafUeeSeir1ZZkdT,We Are,2016-06-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.482,0.966,5,-2.265,0,0.0637,0.00444,0.00739,0.894,0.228,128.039,180015
0HnV5R4fBuNCoh6XDetQmj,Rhythm Of The Night,Maurice West,55,2BztnpaBwjtqFeaPu8s6GB,Rhythm Of The Night,2018-02-26,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.507,0.861,3,-3.302,0,0.0938,0.00264,0.00101,0.643,0.238,127.964,181943
