track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,90,1y0pdsLO6cixGzAv7Sf8rf,Sigues Con El,2019-12-13,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,high
7gAyu0od48mkaCw1laPKVC,Naagin,Vayu,65,1qvwPj7hWoVYJ0S5z5mbag,Naagin,2019-10-17,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,157000,medium
3wjl3uPGckJUAeI5cRG0bZ,Caliente,Mente Fuerte,59,0POVd6EQEG02xIL01jsF0Y,Caliente,2019-06-14,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.746,0.647,8,-6.082,1,0.0827,0.59,0.000224,0.136,0.222,96.964,222004,medium
1oro0vZyc9FUQcMiyEAVmN,Oululee Leh,Elyanna,58,6gUBXtHVjxPrZUuoCEsyVU,Oululee Leh,2019-11-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.383,0.713,6,-4.615,0,0.0449,0.0372,0.0,0.119,0.203,170.164,151118,medium
1lHFLVG6bKH5mA9tiDxN5M,Wouli Liya,Dadju,62,7KLZhG1dBRDodvb3bnttbf,Poison Ou Antidote,2019-11-17,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.565,0.7,4,-5.748,0,0.051,0.251,0.0,0.271,0.546,94.972,241400,medium
6uFuNi4PcNQzT2uGOQ6Vdi,Sehera,Ali B,52,3eccvFj5TzuWgj10hkBpVY,Sehera,2019-08-12,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.52,0.876,8,-5.181,0,0.138,0.266,0.0,0.205,0.476,99.778,156000,medium
5G3HClgDw2gUy1n690Seq5,Habibi (Ya Nour El Ein) - Recorded at Spotify Studios Stockholm,Imenella,55,4AVA86lcgunlh9RrmoW0bP,Spotify Singles,2019-11-29,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.679,0.787,5,-5.669,0,0.0863,0.125,0.0,0.116,0.598,100.012,213600,medium
2iuNKcIOuHb9VIplN7NDoa,Distant,Maes,77,4D7hsHvzMuP6A1vX35dDqo,Distant,2019-12-19,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.747,0.731,4,-6.305,0,0.194,0.555,0.0,0.0662,0.493,105.074,162013,high
5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,75,1C1qYeSC9RdgbrKXpZCTSJ,SuperM - The 1st Mini Album,2019-10-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293,high
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,71,7LwW8qe6sND4ySnKmdZacl,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",2020-01-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,188606,high
63SHcJzckFykS8faA5zojY,Vem Me Satisfazer,MC Ingryd,78,04frJOjcTaZjBc80SmMhHN,Vem Me Satisfazer,2019-08-20,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,high
4gWAcvkVLzqnzFOcrYBut7,Choosy (feat. Jeremih & Davido),Fabolous,64,6TcKWIXJvIVJHXerQtc81l,Choosy,2019-10-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.734,0.635,7,-6.924,0,0.102,0.12,0.0,0.107,0.453,106.993,212400,medium
70zRDnEkOhVb51fZA13khd,Yallah Goodbye (feat. Gringo),Summer Cem,48,7tWDEXNaCfAlbOEb1Ky0oF,Yallah Goodbye (feat. Gringo),2019-07-05,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.875,0.738,7,-6.172,1,0.175,0.0215,0.023,0.112,0.21,104.953,141587,medium
1wAq7CInaae6yHECWWfPVz,En Busca de Ti - Remix,Zazo & Gxurmet,34,69brr2NDqVWQZIQ8fcrkwu,En Busca de Ti (Remix),2019-11-29,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.848,0.468,2,-7.357,0,0.0675,0.123,0.000205,0.293,0.468,97.021,213402,medium
6ZL0SPKgUnLs7VwNrlSvXt,Yarim,Hasibe,66,7wopYPNEyiBlRVDIOLVSvy,Yarim,2019-05-03,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.772,0.903,1,-5.022,1,0.137,0.00626,0.0,0.0559,0.552,111.988,172350,medium
7Lw5FXm8nhQPvezIpA6jK5,Lost,End of the World,65,2Qf8hCpYFhiHI3sQcgse78,Lost,2019-07-26,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,medium
69V6iFeVLb76eMf3dQyxp7,Contagious,Sean Tizzle,31,7zXc8WCZDUGGd8u8NNdW4w,Contagious,2019-11-22,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.83,0.673,8,-6.179,0,0.0592,0.607,0.000222,0.679,0.815,112.994,195474,low
3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,87,3rVtm00UfbuzWOewdm4iYM,‘The ReVe Festival’ Finale,2019-12-23,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560,high
2l09TXygaRpfmaVw1NwgP6,Jee Karda,F1rstman,50,3qWH4rLycONp3Ycethp5Wy,Jee Karda,2019-12-06,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.757,0.781,3,-5.23,0,0.127,0.0355,0.0,0.0555,0.69,99.929,194550,medium
1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),The Cratez,81,5lUuEK82w5OlO2wo2DOWBQ,Skifahren (feat. Joshi Mizu),2019-11-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,162651,high
0krQAnM8Mh4qjyS8bar6o6,Palace,ASADI,35,33uRue51vvnFdeYt3Syj3r,21 Years,2019-11-14,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.694,0.594,10,-5.257,0,0.0357,0.0992,0.0109,0.176,0.603,134.978,160385,medium
3SrZ65hCGgnOMbvHlQjKRy,Running Through My Mind,Lynn Hayek,38,6agG5jrEZogg5khFfoEw1I,Running Through My Mind,2019-12-14,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.569,0.865,2,-4.385,0,0.0495,0.0493,0.000406,0.317,0.278,93.381,187380,medium
5YxP1CkunbhUQVvctFOHa7,fuck 3x,tha Supreme,79,42wflBbrb9OchJfd3qiGRO,23 6451,2019-11-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,161266,high
0H6vpbW0UOtVpm3RgiwSkx,Bounce It (feat. Stonebwoy),Collie Buddz,56,7lJJIGkMzRbMCEpv6N7qKS,Hybrid,2019-05-24,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.922,0.528,2,-6.924,0,0.146,0.116,0.0,0.0484,0.77,110.008,188136,medium
3dWJfg6c9CFIKtZHkmz2ZF,Donne-moi l’accord,Dadju,60,7HQqRTeLUgnqxhIacnisWy,Poison Ou Antidote,2019-12-19,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.838,0.831,5,-6.568,0,0.0524,0.254,0.0,0.0912,0.923,99.045,186600,medium
7IAJzec1UxGYmNvbPTHbxx,"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,67,7sxgA4JjytTlBrtI9VXPAf,"Shaitan Ka Saala (From ""Housefull 4"")",2019-10-07,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.844,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,147395,high
5p3Haatqbfaz8GSNMTkEHR,L'amour ne suffit pas,Singuila,50,4bOqxR34Ims6ta3zRrS6IQ,L'amour ne suffit pas,2019-10-11,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.613,0.689,11,-4.217,0,0.24,0.0452,0.0,0.153,0.573,199.984,244800,medium
3OSFefosO5NYbS2x0GTLDo,EH BABA,Murda,68,3SIv3EBWh8um6Hk0KUHYYo,EH BABA,2020-01-10,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.884,0.655,0,-4.232,1,0.301,0.362,0.0,0.102,0.471,94.08,134072,high
4fNHV8GNXvxVL0GJrZDqZa,IYABO,GuiltyBeatz,49,5ARHGcV1uY1RokdvrAj5UA,IYABO,2019-12-13,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.82,0.736,2,-1.976,1,0.102,0.0148,0.00773,0.143,0.477,127.06,124750,medium
2TbCdbFzs2xO2nzasn0Qvw,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,66,7dtf0qx0yeOZzcysKPVDUr,"Don't Be Shy Again (From ""Bala"")",2019-10-18,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,164160,medium
42ETKyApzUl8hTtytFAjen,8 Parche,Baani Sandhu,67,5vMZWQdiqWB8iaeqnBfdRu,8 Parche,2019-09-12,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.652,0.862,8,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,210000,high
104AXyQtDAHKtSGn2gnpcR,Uuh Mama,Willy Paul,26,3zqryKiXe9DTLGccfj0ddA,Uuh Mama,2019-11-25,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.775,0.664,11,-7.05,1,0.232,0.0422,1.11e-06,0.091,0.911,94.992,222331,low
3pASfHJfBpA0JIjE1XBGSV,10 (Alleen),Caza,40,2wzuSnNL2izVnHYPr62RfQ,10 (Alleen),2020-01-16,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.627,0.625,0,-7.525,1,0.0668,0.0542,9.81e-06,0.258,0.676,94.017,158125,medium
64BxhMTsd59rugHkQw6I6O,Khamsa Ba2a,Oka,43,2tJMqY3yUBAVMnkfoPIKCg,Khamsa Ba2a,2019-11-13,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.922,0.926,3,-2.067,1,0.0467,0.139,0.0,0.175,0.949,128.015,191250,medium
21PXwOjWFh5XlwTia05t3p,Bonnie & Clyde (Carmon X Alrima),Carmon,45,0NfoANoMetXk6z3TOAZMeN,Bonnie & Clyde (Carmon X Alrima),2020-01-16,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.828,0.706,7,-6.597,0,0.169,0.0223,6.45e-05,0.0798,0.43,103.121,171212,medium
3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,Daichi Miura,54,5ERwX5kZbk3EUqgYqkTaNw,COLORLESS,2019-12-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.425,0.56,0,-6.395,0,0.308,0.0826,0.0,0.35,0.347,168.068,196367,medium
5drW6PGRxkE6MxttzVLNk5,Secukupnya,Hindia,72,1DAuVHMlBvIjzWZALSUXbn,Menari Dengan Bayangan,2019-11-29,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.731,0.796,9,-5.098,0,0.0344,0.19,0.0606,0.354,0.933,102.006,205466,high
0b4KxqG2zGWDh3iH571a7D,Mafo,Naira Marley,57,2lCPh18M0n0Ug9LJiqsREw,Mafo,2019-09-27,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.849,0.862,9,-3.541,0,0.161,0.2,0.00455,0.0658,0.619,119.999,214000,medium
3vYY0BG9V1odj5gcpizYBD,Cause A Commotion (feat. Skip Marley),Bugzy Malone,51,3WuBUaFonxxcUVCNNQoE44,Cause A Commotion,2020-01-15,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.866,0.557,7,-6.683,0,0.145,0.238,0.000136,0.0691,0.598,109.043,200225,medium
3bQP7tbRGkclN0h2OCgc8E,Ya Baba,ALAWIE,43,6Do0GeLlBVJPAFYdlZdMRc,Ya Baba,2020-01-03,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.862,0.682,4,-6.963,0,0.103,0.283,5.39e-06,0.0658,0.903,120.108,163750,medium
4zdQmfTLWgGd5mAX4MUIaX,Turning Up,ARASHI,67,7gjEsXMd3aQgwWCqDjvNsB,Turning Up,2019-11-03,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.769,0.817,1,-5.409,1,0.103,0.0225,1.03e-06,0.244,0.896,118.021,182633,high
47JRnHU1jkyaurHZKQW4xQ,Turn Up,Kuami Eugene,30,5xUui6Rn8KfwTSunG4rQo2,Turn Up,2020-01-10,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.647,0.874,0,-6.069,1,0.0865,0.136,1.4e-05,0.146,0.745,104.643,220714,low
4fY4pwTfUl15tEwDBTCXBO,Melanin,Sauti Sol,47,6D7akJd58wwzXo4Ee3xh64,Afrikan Sauce,2019-01-31,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.439,0.677,11,-7.319,0,0.125,0.0743,0.0,0.0955,0.759,95.064,267993,medium
6RCCs5jOIu7ylHAEv8u2U9,Pełnia,Smolasty,54,2ZW3jW3AYNaiwy5qSVNuRa,Pełnia,2020-01-10,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.567,0.899,8,-5.486,0,0.362,0.553,2.79e-05,0.168,0.78,179.949,171333,medium
6gFg5cvUFXwrO1tAxepOWM,Halik,Majed Al Esa,37,7GBcU0XX6iLqfUyAHRu7wf,Halik,2019-06-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.436,0.728,9,-11.074,0,0.0695,0.0205,4.98e-06,0.32,0.843,181.977,199965,medium
4eycOo0qKubeGx3g29dcHZ,Gimme GImme,iamSHUM,21,7nh1r0aHtiyb0mMPJ2GovI,Gimme GImme,2019-12-11,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.705,0.858,7,-3.374,1,0.0627,0.112,0.0,0.298,0.536,106.019,230943,low
39XhLzD0z9D5o0Ir9qQoN1,Manuela,Sharlene,57,4U7S6uqJxZcywLINu03Trl,Viaje,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.731,0.621,7,-4.959,1,0.436,0.348,0.0,0.0773,0.751,174.007,203632,medium
3DjInVTE03icrWsq2UZV9n,Recuerdo,TINI,72,28RBKKab2bzmcaKzW8h3Ji,Recuerdo,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.797,0.639,1,-4.317,1,0.387,0.114,0.0,0.0589,0.677,175.94,200961,high
2AoRRax8pJeQEj9nGDUKob,Flotando,Francisca Valenzuela,53,5oauhyLdeLTkCcv8bqjjZK,Flotando,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.604,0.693,6,-4.493,1,0.0398,0.294,0.0,0.359,0.371,162.099,242064,medium
3IvLpkhvkarEACMGMShm3l,No Somos Nada,Corina Smith,62,6g06ML08yNZLsxlvGD2qKn,No Somos Nada,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.672,0.664,6,-5.017,0,0.14,0.199,2.49e-06,0.133,0.741,174.022,172263,medium
6GVKQRh4pnkVKb31pdvOcR,Soledad,Loco Escrito,49,7MzKY8y0Stfu5f3hQb7ppn,Soledad,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.754,0.689,7,-4.49,0,0.147,0.164,0.0,0.128,0.498,95.067,171119,medium
1MQl98yahePjBn58DJQiOo,Ojos Que No Ven,Kexxy Pardo,46,4aInaoaxs1lcP7Wve10XqR,Ojos Que No Ven,2020-01-09,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.77,0.599,0,-4.579,1,0.159,0.36,1.29e-06,0.238,0.858,175.945,182045,medium
3QmaHwaNTrqTY28ejwLKVP,Así Es Amar,María León,43,3ThUqhj17F3164kUNA4cHX,Inquebrantable,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.222,0.394,0,-6.417,1,0.0334,0.62,0.0,0.0969,0.298,76.838,268581,medium
6VFL44gNHrLFZ2d9YwmrVO,Valiente y Libre - Acústico,Funambulista,48,3YaIyUwrrTXOf2SrMX6qoe,Valiente y Libre (Acústico),2020-01-09,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.575,0.404,11,-7.131,0,0.0444,0.763,0.0,0.102,0.357,61.667,250771,medium
6hjbOGu2iUE0lkYk4MxanM,Perdido en Madrid (feat. Sofia Ellar) - Acústica,Dani Fernández,43,6mrWxf1cODaQKBbJi7SiLB,Perdido en Madrid (feat. Sofia Ellar) [Acústica],2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.524,0.324,8,-7.028,1,0.0374,0.786,0.0,0.355,0.315,137.569,184317,medium
653aI5kYEj97kuAKj9nY4N,Mio,Devan,39,5hGbYHAGIv1nC24O2OGRh0,Mio,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806,medium
3e4lLl0zCsOmiXjl9rBfNk,Te Adoraré,Ricardo Montaner,57,50k6VtZQku8LJncGUzgBBG,Montaner,2019-05-24,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.613,0.599,11,-6.654,1,0.0344,0.266,4.38e-06,0.109,0.317,136.08,227520,medium
748Vnqa1Rpwteiarxartiz,Sonreír,KURT,55,3LHWZe8qOBLft1AQNdiuIk,Sonreír,2019-11-22,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.895,0.407,6,-11.807,1,0.0542,0.286,1.52e-06,0.126,0.677,119.03,211480,medium
5dNbX9V0DtzkbJSCmU2WFe,Rincones de Tu Cuerpo,Chucho Rivas,44,61m0MH9BQYHXRV4wbL6RbL,Amarte y Perderte,2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.752,0.722,7,-5.926,1,0.0986,0.0241,0.0,0.123,0.503,171.939,182116,medium
5fmXWEFh8vMXzKTHN9ezKV,En Tus Planes,David Bisbal,66,63cRlzjRihSdheA6lKonRy,En Tus Planes,2020-01-02,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.813,0.78,11,-3.768,0,0.162,0.284,0.0,0.0351,0.79,92.014,172147,medium
00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,Jay Wheeler,62,2Xz6s5xkP24hNqWCWHSsww,Platónico,2019-11-28,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.495,0.357,11,-7.555,1,0.0439,0.968,0.00104,0.118,0.456,179.74,253830,medium
1bRrJaO9IHxsx8OY3ly5di,Púrpura,Nanpa Básico,58,32Fgx3PGAOXi2F1KtJNmfz,Púrpura,2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.781,0.464,0,-11.45,0,0.346,0.508,0.0,0.0772,0.369,147.893,201853,medium
3UL2lHZvjjPEHzwsnqO00v,Adios,Kim Viera,39,0ISSpToY9pWlRxvX2nnus5,Adios,2019-12-06,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.593,0.8,0,-3.077,1,0.0621,0.357,0.0,0.101,0.781,175.941,215104,medium
4QH6uRewEzm7J8QxO4EiTh,Ella - Remix,Pitizion,46,5YDJAvOuYxVPPMB7tCRykZ,Ella (Remix),2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.65,0.722,0,-4.453,1,0.308,0.466,1.42e-05,0.123,0.901,91.776,194760,medium
0LX3DnrnDI7dkiKsfWbgj5,Billion,Emilia,62,52wcnAEamts2IYdOxpDMcm,Billion,2019-12-19,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.788,0.64,7,-3.691,1,0.0821,0.0517,0.0,0.0596,0.714,169.936,179040,medium
3vDLsRfjYfsjqLelscTVh3,Buena Vibra,Mario Bautista,64,2h0VcRKYrfkBHMH2rYEZrt,Buena Vibra,2019-12-06,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.765,0.721,0,-5.166,1,0.0917,0.0278,0.0,0.12,0.691,105.992,159248,medium
7xDS1t7mT71pnxpst8LWLq,No Estaba en Mis Planes,Sandoval,52,5VizuTIJiPf6ooc1ePKWRL,No Estaba en Mis Planes,2019-12-13,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.333,0.456,10,-8.96,1,0.0293,0.725,0.0,0.0921,0.331,169.954,209529,medium
0BiH40c8QEvMBQm3lrFpZ0,Ni Un Fruto,Denise Rosenthal,55,5npt66NdxI8WmbC1pQc1Qy,Ni Un Fruto,2019-11-28,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.596,0.524,5,-8.755,0,0.553,0.0834,0.00304,0.133,0.461,165.854,191320,medium
2RAPJgBZ030ZNSMyLrfA6N,La Manito,Martina La Peligrosa,43,4L4mUvbDbYXxluBgmDTuQ4,La Manito,2019-12-12,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.857,0.737,0,-5.451,1,0.13,0.174,0.000509,0.121,0.831,94.009,153652,medium
3pjlAhfQPPG7LFWiUo6jMo,Culpable O No,Ana Guerra,57,1CzG7tDTXcDVgpTwUwjh4s,Culpable O No,2019-12-19,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.605,0.813,10,-3.32,1,0.0408,0.0974,0.0,0.329,0.476,132.049,214592,medium
6JDDlMJEiDiDPOeotCWUG8,Ahora que tú no me ves,Alex Ubago,51,39uqK3bQBWWTF3VFxL1eUM,Ahora que tú no me ves,2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.746,0.63,8,-6.55,1,0.0282,0.007,0.0,0.0906,0.43,102.064,215342,medium
6Um3KEou3fPzXaic6ITbY8,Helado,Daniel Sabaterr,40,45Vj2YBxaeL7J2PHqlFHJ8,Helado,2019-07-28,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.454,0.351,0,-12.511,1,0.112,0.504,0.0,0.101,0.555,87.824,180042,medium
1uGVTBOzltXEbOH7qSfuHL,De Qué Sirve,Paulina Rubio,57,5CEohogm9tC85m92zXpmQZ,De Qué Sirve,2019-12-13,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.532,0.595,9,-5.726,1,0.215,0.333,0.0,0.148,0.689,174.829,155579,medium
1CPAiHBpTTtHPAlOcVWIwT,LUNA,Lola Indigo,62,1gmighJ1w3l8qJL8hd7LsA,LUNA,2019-12-05,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.735,0.744,0,-3.757,1,0.141,0.0203,2.08e-05,0.0941,0.622,94.075,209362,medium
13RyROr6CxaiFc5FBXLR4Q,Un Beso,Marcos Menchaca,51,7oVXimCOW8ArhedbQGY2Hm,Cada Vez Más < :-),2019-12-13,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.69,0.513,8,-8.437,1,0.126,0.668,0.0,0.37,0.699,155.041,175560,medium
6KZPH8lEa0Jf8e8Nmz74SA,Tu Eres,Salo,39,18CafqyLpuagdjYDAvYMEM,Tu Eres,2019-12-13,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.438,0.512,2,-8.543,1,0.0327,0.0861,0.0,0.389,0.474,97.418,220900,medium
0qvmdQLdlVeuxGf89tlQDR,El Besito - Unplugged,Pasabordo,45,1afoOyUIaf66ponlxYRWJX,El Besito (Unplugged),2020-01-03,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.782,0.714,0,-6.309,1,0.142,0.722,0.0,0.111,0.499,98.04,241933,medium
4Qh2aIeltkTKXD73wg8aGe,Chichi,Periko & Jessi Leon,55,7MiyXezuSJaailM2i4LKIR,Chichi,2019-12-22,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.892,0.796,1,-3.79,0,0.109,0.109,0.0,0.0927,0.688,110.008,176198,medium
0RHjhISKIx9SzyDDZQNk6v,Quiero Cantar,Abel Pintos,57,1W5zcuL3jnK5Cb5CR3pYVo,Quiero Cantar,2019-12-23,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.552,0.672,2,-6.561,1,0.036,0.085,0.0,0.602,0.124,116.284,220560,medium
6Y9hIZBYmH89U4g6yX4Etn,Aprendiz,Ale Aguirre,37,57WMqbnpp6mkEbDOpesYqW,Aprendiz,2019-12-27,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.376,0.354,3,-7.927,0,0.0316,0.883,1.43e-05,0.11,0.227,74.868,231323,medium
6zBPAwZlbvAmIWSJDEvV2V,Celosa,Alejandro Gonzalez,54,5kTrXlgBrSQl6zV6hjkK8k,Celosa,2019-03-22,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.685,0.939,1,-3.981,1,0.0408,0.0367,0.0,0.288,0.778,92.023,180429,medium
6US3sBxFujqlBEgeuzPZt6,Mi Culpa,Princesa Alba,62,6zX1iavBIYsAgGv6P9ZfZ2,Mi Culpa,2020-01-03,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.827,0.572,0,-5.745,0,0.0835,0.429,0.0117,0.114,0.66,103.006,160697,medium
5zuW9T5REjejF9tSEG0sxp,Algo contigo,Valeria Castro,40,1SsMdo5QqpKYd8MSRtmDtI,Algo contigo,2020-01-02,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.657,0.0603,0,-11.637,1,0.0406,0.91,0.0,0.146,0.334,101.826,170000,medium
0wLhyxm3XC9tZzylhiFBKc,Ya Dímelo,Giselle Torres,36,158d6drx6lt4ycXZud9xUA,Ya Dímelo,2020-01-03,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.801,0.885,1,-2.214,1,0.0516,0.039,0.00832,0.0908,0.543,104.039,207192,medium
3GOPfnDGf3k5iTMO9Zt6I1,El primer paso (con Taburete),Despistaos,55,0kpYQGkaoQmEqXEXhSNmRf,El primer paso (con Taburete),2019-12-27,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.577,0.85,1,-5.747,1,0.0337,0.067,0.0,0.129,0.567,96.024,197868,medium
