track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class
52LaP5RzwlSId81druJ3PC,Let It Out,Tha Alkaholiks,23,3Y9ff7JqjAHcSqrozNpL28,Coast II Coast,1995,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.699,0.907,9,-2.803,1,0.261,0.0285,1.55e-05,0.324,0.703,93.109,281133,low
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,73,1NXM5lF9YB7a3f1e4R48oH,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,high
4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,70,6rcbbhcm8Os7EiVRHP9Aef,Victory Lap,2018-02-16,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,high
5tvj6qRTey3pA3yISWQiFZ,Sunshine Men,Freestyle Fellowship,36,6ASYQrrbSf56Wi6uoPejAz,To Whom It May Concern,1999-07-06,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.815,0.466,6,-10.244,0,0.423,0.111,0.0,0.11,0.599,93.758,273842,medium
537LP4XDgTkF3mfjs7j3Fy,1994,Quasimoto,23,5uNZk2T2PmS3y25yV00axn,The Further Adventures of Lord Quas,2005-05-03,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.838,0.675,11,-6.533,1,0.19,0.00095,0.0,0.215,0.597,105.232,142333,low
0XgpiStoxq1IJncYlPrvZ5,Runnin',The Pharcyde,63,05Qg48LlYGKYdeXrNGg00g,Labcabincalifornia (Deluxe Edition),1995-01-01,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.768,0.787,10,-8.178,0,0.144,0.0283,0.00122,0.317,0.855,94.104,296267,medium
4JKwW0A2OQeAUpYZd99Lfo,Let's Ride,The Game,52,0GKZO3H9pNVgTuhwCJ7TJp,Doctor's Advocate,2006-01-01,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.878,0.739,5,-5.157,1,0.189,0.169,0.0,0.119,0.824,93.601,237680,medium
0Acc8Z2mhTiU6ceB4DEyCt,Los Angeles Times,Xzibit,28,1jlbr51uTL95Vqmw2G8rpA,40 Dayz & 40 Nightz (Explicit),1999-11-08,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.852,0.721,1,-5.555,1,0.44,0.105,0.0,0.596,0.899,92.405,263133,low
5Ddu4AaN1VaZ1MTg1neCl7,2 Of Amerikaz Most Wanted,2Pac,62,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.856,0.904,8,-4.804,1,0.139,0.0253,3.16e-05,0.0537,0.855,99.247,246533,medium
5jG3djnKEjdcJwidjYWtxL,Eazy-er Said Than Dunn,Eazy-E,50,2glPhGd3WXbnNttSdOOr2e,Eazy-Duz-It,1988-09-13,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.866,0.818,8,-4.111,0,0.26,0.0137,0.0,0.132,0.747,103.332,219947,medium
2rwmKpWW6o6anOhvcyiJOw,Nothin' But The Cavi Hit,Mack 10,53,2esSqztHIhZfXup4PihEoD,Best Of Mack 10,2007-01-01,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.852,0.741,1,-5.435,0,0.135,0.0247,0.00106,0.0974,0.534,97.894,241360,medium
6tByydPskASjm9jTPkNQq0,Numb Numb Juice,ScHoolboy Q,72,3UTp6spxkyTdvsmJDPfb7n,CrasH Talk,2019-04-26,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79e-05,0.081,0.203,156.958,107147,high
2WqtCYZXu5cdUHgB9TAU9o,Impatient Freestyle,Drakeo the Ruler,57,6lL2hwp5Lj4BZyEgADonSa,So Cold I Do Em,2017-04-07,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.802,0.317,2,-19.212,1,0.394,0.239,1.44e-05,0.214,0.433,93.519,238054,medium
77h8UXtbg4cX1JkVge5lgg,Posted,Pac Div,40,1GB5S1s6OvOHP9gS997gaA,The Div,2011-11-08,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.656,0.729,5,-4.342,1,0.205,0.0229,0.0,0.12,0.0855,72.418,188690,medium
6lah2pPQVdTsfoMSHkyYmn,Never Leave Me Alone,Nate Dogg,41,65VsPlhdWF5PH1CViFskY5,"G Funk Classics, Vols. 1 & 2",1998,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.821,0.549,8,-3.591,1,0.0371,0.0437,0.0,0.0737,0.963,100.023,360507,medium
5UQOmTylBEdsIfSn37v3DO,Straight Up Menace,MC Eiht,56,38BUSePXkHHL9gNyS1weTB,The Best of MC Eiht,2010-09-21,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.756,0.53,7,-9.639,1,0.142,0.00138,0.00701,0.323,0.524,79.855,274307,medium
77eE5itTUCMZ4J9rTyEnam,I Used To Love Her (Again),Murs & 9th Wonder,21,02Jahi5JyeAycCsYMM7b0J,Fornever,2010-04-13,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.512,0.557,10,-9.078,1,0.324,0.0986,0.0,0.364,0.291,82.996,376640,low
522oSSdYJqadyIK80MOOqz,"Lakers (feat. Ab-Soul, Polyester the Saint)",Freddie Gibbs,43,43uErencdmuTRFZPG3zXL1,Piñata,2014-03-18,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.514,0.731,6,-8.944,0,0.139,0.0107,1.79e-06,0.597,0.504,85.73,270507,medium
13aXosb9ASn6tRQbfw1WPU,Dope Boyz,T.I.,32,0KKo9KfKSsewezQ6Iyh7Ww,I'm Serious,2001-10-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.755,0.619,4,-8.895,0,0.225,0.03,0.0,0.213,0.297,86.992,264840,low
3OZwlgcFBKdSQNIA5xSHsd,Make 'Em Say Ugh,Master P,22,2PJ1QoAJhgj1EBMciyPLfE,Best Of Master P,2005-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.547,0.765,6,-5.795,0,0.519,0.0128,0.0,0.212,0.417,79.253,306307,low
4IejnaWylIqjqh0acnxmJS,Ridin Wit Some Killaz,Hitman Sammy Sam,12,03li45Op7ylSlWrouSReBC,Last Man Standing,2006-09-19,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.809,0.936,7,-4.995,1,0.0749,0.000799,0.18,0.737,0.925,134.057,289227,low
1b8WvjQ6aT3MrqouZHCqsE,Space Age Pimpin',8Ball & MJG,45,2UBBDl07r4miPVFPp0OMCX,On Top Of The World,1995-10-31,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.689,0.658,9,-7.532,0,0.0767,0.154,0.0,0.499,0.608,149.991,310133,medium
68V3gC4Bvj2yH7KgM0jwSd,Love in Your Mouth,Kilo Ali,13,03rZT95K8e4PtqkdgxNwta,Classic Trap Music,2017-04-15,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.839,0.691,1,-7.239,1,0.0492,0.000165,0.000271,0.118,0.246,140.979,299750,low
7MSwclTvW6KLLkTbmw9FUQ,Throw It Up,Pastor Troy,52,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,2002-10-29,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.698,0.602,3,-3.183,1,0.0889,0.0515,0.0,0.32,0.138,145.941,372973,medium
7d9I42jF759n5HuUeoulzR,Nann Nigga,Trick Daddy,51,4HMN5pRuHF88SzZoXtJsHM,www.thug.com (Explicit Version),1999-03-30,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.837,0.819,2,-5.245,1,0.211,0.000507,0.0,0.323,0.643,149.918,167400,medium
5FGBOYI8mj9chVhWlNOVXK,Who U Wit,Lil Jon & The East Side Boyz,30,05jX3Kda6BmEpACV7unScz,Crunkest Hits,2011-03-15,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.937,0.807,1,-4.784,0,0.116,0.0262,0.0,0.0572,0.703,95.018,272773,low
0cYzIKaobR7yaxjMTRvO6P,One Day,UGK,37,6Q7TCZ31DUdPr4wOYi8lPG,Best of UGK,2003-06-12,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.812,0.554,1,-9.806,0,0.209,0.247,0.0,0.129,0.687,146.099,323960,medium
3st9lesONapXvHLIRTbQCz,Put Yo Hood Up,Lil Jon & The East Side Boyz,32,05jX3Kda6BmEpACV7unScz,Crunkest Hits,2011-03-15,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.714,0.9,7,-6.019,1,0.134,0.00138,1.54e-06,0.377,0.919,149.975,307067,low
0iRXwSL6X0Fhya8Xk8kNhl,Nextel Chirp,Maceo,22,47TMTZ3HyalTGRV3sWecE7,Straight Out da Pot,2005-08-23,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.751,0.747,1,-4.888,1,0.173,0.466,0.0,0.118,0.548,150.088,281013,low
6ny4Y3Iy6d5m6zJYD8ziY7,Ain't Gon Let Up,DG Yola,37,37ghGrKmmNWD8AZ5bWesjh,Ain't Gon Let Up (Digivinyl),2006-06-27,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.785,0.709,11,-4.337,0,0.134,0.25,0.0,0.207,0.705,150.016,193560,medium
1c1OBDn66AqL2NM0Wa0oCf,Southern Hospitality (Featuring Pharrell),Ludacris,1,2zMzHUT39oZ6YhbdXt7JCT,Back For The First Time,2000-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.623,0.896,0,-4.719,1,0.247,0.035,0.0,0.0941,0.613,95.158,300933,low
5w3CiqpCBupl0SLppRaput,Be Easy,T.I.,0,3I16wXzIVlaeb8ulHTxCXd,Trap Muzik,2003-08-19,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.584,0.732,1,-5.276,0,0.236,0.00198,0.0,0.116,0.361,155.033,198027,low
1rJrDaAVtS9g5ij4T88Rj5,Cell Therapy,Goodie Mob,41,1Xqm7XzbgDoP1tyXkqMOch,Dirty South Classics,2003,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.854,0.511,0,-8.875,1,0.489,0.0904,0.0,0.116,0.437,83.115,301200,medium
3aYR7XQAuLW0vsDEj9SGu3,Damn! - Radio Mix,Youngbloodz,25,30MExRK1kLZjH7MMn0Fqcy,Drankin' Patnaz,1990-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.568,0.702,4,-5.712,0,0.367,0.0195,0.0,0.353,0.531,83.986,298600,low
5nXQHx4yYKsZqrm7y4bj03,400 Degreez,Juvenile,45,6wpqS71CJr3I0dLguYiZdJ,400 Degreez,1998-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.856,0.472,3,-9.452,1,0.0641,0.14,0.0,0.123,0.642,96.957,249133,medium
63BokRfXSQhEU6Qi2dSJpZ,Mind Playing Tricks on Me,Geto Boys,65,2MJEvcUvsLPjsvVgqn8xa4,We Can't Be Stopped,1991-07-02,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,308733,medium
3vR6ivBSe0SWntHyEzh4X1,Head Bussa (feat. Lil Jon),Lil Scrappy,44,5si8lUHq9HR51MjkGJ6QIS,Head Bussa,2003-09-02,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.819,0.845,4,-5.659,1,0.089,0.00166,0.0,0.0492,0.611,78.02,236565,medium
5HOR3skey0qLfiTejqQ7KD,Get Ya Mind Right,Jeezy,0,0y2mImUdv1lJhK2zeB7qSA,Let's Get It: Thug Motivation 101 (Explicit Version),2005-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.394,0.779,5,-5.926,1,0.376,0.0207,0.0,0.365,0.654,79.335,221240,low
3ZwxD4e9x04NYSw6XPuJYe,Hustlin' - Album Version (Edited),Rick Ross,0,6GZ6wYMe0XcGSjh0b5EiGQ,Port Of Miami (Edited Version),2006-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.507,0.649,8,-7.128,0,0.28,0.0814,0.0,0.072,0.623,136.037,254080,low
0AMsWm4pZWF0JrraOawTD9,Nothins Free,Oobie,29,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,2002-10-29,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.686,0.596,1,-5.188,1,0.129,0.532,0.0,0.328,0.269,96.155,262720,low
5RDqj06z9J287XqeQgYZdb,Elevators (Me & You),OutKast,0,3ga2TlSBquH5TdutDARxRX,ATLiens,1996-08-27,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.774,0.586,10,-10.434,0,0.301,0.0234,0.000726,0.0562,0.642,85.075,265200,low
0EgigrGFGb4PHaVNb7fgK7,No Problem,Lil Scrappy,54,1OaIwAuOiwujt7mlst3CAR,The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,2009-08-21,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.858,0.731,1,-7.224,1,0.237,0.053,0.0,0.15,0.139,85.984,214213,medium
3wIjnMkaSRsU2GAsHRtaXf,Neva Eva (feat. Lil Scrappy & Lil Jon),Trillville,16,6kAZ1BIC8IuuFDjt5xcUDV,Neva Eva/Head Bussa,2003,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.777,0.81,7,-4.968,1,0.0462,0.0192,0.0,0.0861,0.787,78.021,276320,low
27YlMLaVRhOZZ6ba75iVB7,Dirty South (feat. Big Boi),Goodie Mob,44,6cKgDS8oVcCNw9EjQf66er,Soul Food,1995-11-07,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.918,0.36,5,-9.952,0,0.275,0.029,0.0,0.0799,0.243,91.959,214040,medium
525yPO8r5J6kLostDxm3XK,Back That Azz Up,Juvenile,59,0UlugUB43h0SKODTgJDc35,Greatest Hits,2004-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.752,0.82,2,-3.35,0,0.257,0.0339,0.0,0.0998,0.528,191.685,265560,medium
0SysExuJoYEHdmyzao1PO3,We Ready,Archie Eversole,0,6oNlfFVyg7c4s5074Ipp4Q,Ride Wit Me Dirty South Style,2002-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.756,0.532,6,-6.508,0,0.0934,0.072,0.0,0.0579,0.869,149.975,232480,low
164gjqAtz5Enj9tkbrCphL,Vica Versa,Pastor Troy,0,2YMwfMYTxgQiBMI6wXdoMD,Universal Soldier (Explicit Version),2002-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.806,0.694,1,-2.414,1,0.0308,0.00333,0.0,0.0841,0.227,142.103,266173,low
3R9qiUjvIuLYm1KWzh6E0L,Still Fly,Big Tymers,0,7fxOrsar6Q5gm43JaUrL8f,Hood Rich (Explicit Version),2002-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.675,0.607,11,-3.538,1,0.161,0.0302,8.67e-06,0.339,0.56,177.928,335613,low
11bsPAgj8M9d035Oczo12m,Ain't Gonna Let Up,Yola,9,4mwxvOV9XdWUpt6OrQa4j6,Street Certified - The Mixtape,2006,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.82,0.514,11,-4.33,0,0.23,0.533,0.0,0.214,0.78,150.041,194747,low
2PuDoAM0gdidF1txIQFUkp,Like A Pimp,David Banner,0,2roYLCPsRNleLuSZDflAP2,Mississippi-The Album,2003-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.846,0.856,7,-5.14,1,0.176,0.00496,0.0,0.076,0.913,144.09,254707,low
0jrz4ZQKCsC6h2vzqgHiEp,Get Low featuring Ying Yang Twins,Lil Jon & The East Side Boyz,64,05jX3Kda6BmEpACV7unScz,Crunkest Hits,2011-03-15,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.771,0.621,1,-7.453,1,0.0376,0.0295,0.0,0.124,0.154,101.013,334067,medium
0J45lEzyh0cMdi4jPAp5xV,Trap House,Gucci Mane,0,2ni4uhiMKntPKqfC7ZPdC2,Hood Classics,2008-11-07,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.868,0.544,11,-4.784,1,0.196,0.214,0.0,0.112,0.336,150.028,259880,low
5FDXQVXYiLeXLwt11T2lcN,Go Crazy - Remix,Jeezy,0,0y2mImUdv1lJhK2zeB7qSA,Let's Get It: Thug Motivation 101 (Explicit Version),2005-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.39,0.895,11,-4.419,0,0.444,0.0344,0.0,0.247,0.646,85.407,253840,low
1Q48AM3uKnWdZEN7UJng6R,Shake Ya Ass,Mystikal,23,4kZYTAPsFA5nOs5y6zxRHe,Cut Killer Show 2,2010-05-26,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.916,0.462,7,-10.472,1,0.406,0.0602,0.0,0.347,0.702,98.22,234733,low
0iXXKoihooHII2wB7CPb5I,24's,T.I.,0,3I16wXzIVlaeb8ulHTxCXd,Trap Muzik,2003-08-19,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.739,0.725,6,-4.301,1,0.203,0.227,0.0,0.0991,0.582,162.06,282907,low
1Mx8KJepMb2IwZyE4dYGme,Break 'Em Off Somethin' - Edited,Master P,10,2JrmnDuGegLteEQZI5rH97,Best Of Master P,2005-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.797,0.738,1,-6.064,1,0.292,0.0329,0.0,0.0968,0.449,82.036,282267,low
2hWKN5fCpkIWxBDrtFeBHc,Stuntin' Like My Daddy,Birdman,0,3fUZDYmaGBAwqBB2YF4X0p,10 Years Of Bling Vol. 2,2008-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.713,0.877,1,-6.65,1,0.0399,0.0101,0.0,0.0957,0.818,159.997,269200,low
7EbTPYTnPJnkcJn7bonvY3,Do It,Rasheeda,13,7gbiyWlIyX8rjGxAnSHSz3,Do It,2000,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.741,0.866,7,-3.47,1,0.0354,0.0192,7.41e-06,0.0673,0.599,138.139,234640,low
0Z2ke9CtxCONdyURCI3wIu,Walk It Out Remix feat OutKast & Jim Jones,Unk,0,7yRSVoy86IZc24kvQBKMMU,Walk It Out Remix feat OutKast & Jim Jones,2007-02-06,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.799,0.695,1,-6.085,0,0.258,0.0728,0.0,0.1,0.519,159.957,296560,low
0P4wupoasH0Pj0cuvwaIwN,Tired Of Ballin,Tela,35,5iR4qrdJn0age8w8rqBUfR,Piece Of Mind,1996-11-05,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.596,0.506,9,-10.08,1,0.355,0.0129,0.0,0.102,0.688,87.761,301107,medium
2KdsPGSUXbSZyq4oiDOqAe,Murder,UGK,46,4jTPQq9PSlKMOm1yLx2ATN,Ridin' Dirty,1996-07-30,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.866,0.605,2,-6.972,1,0.37,0.152,0.0,0.372,0.723,86.196,232200,medium
1eYyfFDQJGRhQ55jlbtqrG,85/Billy Dee Interlude,Youngbloodz,48,4SaEOF2gA8RxMReq2HqAc6,Against Da Grain,1999,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.793,0.596,7,-7.426,1,0.392,0.0303,1.17e-05,0.623,0.708,82.113,269693,medium
1Un1dsZkA9cfZMLOXOyUBc,Bia' Bia',Lil Jon,42,3t1KcEIjoOo2W5oA1wAh1N,We Still Crunk!,2000-08-15,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.768,0.7,1,-8.021,1,0.305,0.00185,0.0,0.0901,0.659,79.996,302106,medium
1Inq5p7LPUNq1W40hvTD7h,That's Right,DJ Taz,26,3addBMTGTDRNPZbMNBvHq1,Worldwide,1997-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.827,0.678,6,-12.854,0,0.0738,0.00319,0.0,0.108,0.896,135.09,372493,low
0YsNWdVVmu2fTq8iRNIePT,"Lean Wit It, Rock Wit It - feat. Peanut & Charlay",Dem Franchize Boyz,0,64c2vXNv4mZc4GHdmZBpOn,"Lean Wit It, Rock Wit It",2005,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.886,0.618,0,-5.734,1,0.301,0.0847,0.0,0.101,0.643,76.019,230960,low
1wKXq2v6jbWPM2hH2uj0bx,Down For My Niggaz,C-Murder,37,0knL5fTAXqq9oq4Yeyibc8,The Best Of Snoop Dogg,2005-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.819,0.835,6,-3.788,0,0.263,0.0485,0.0,0.278,0.53,90.992,225653,medium
6Efmq0wDgijxWFdBkzIOvb,Set It Off,Boosie Badazz,60,7EEdfr0tQIbdFe6UKwK93O,Bad Azz,2006-10-24,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.797,0.654,11,-6.946,0,0.248,0.000777,0.0,0.14,0.464,80.007,284587,medium
2SqYQ6BszZsUTmdFgpNwgk,Go DJ,Lil Wayne,0,3JDhBE2JuwkoWNOlTCnnMv,Tha Carter,2004-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.729,0.792,6,-3.137,1,0.142,0.0617,0.0,0.223,0.698,157.993,281827,low
3DahY4C9iRw0J1dt7Kh8Wr,Duffle Bag Boy,Playaz Circle,0,00pJz5yeIZNinzXBNZQNjB,Duffle Bag Boy (Explicit Version),2007,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.618,0.836,9,-3.92,1,0.201,0.111,0.0,0.149,0.705,143.865,260613,low
4ANjm2hzxA154u1slPxyeM,Choices,Project Pat,34,60dkMXwuRlDMnOis7Y4L2t,Ghetty Green,1999-09-14,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.851,0.566,1,-9.622,1,0.352,0.00621,0.000744,0.0595,0.517,170.034,166027,medium
3b0dX6Q2lxp7OX5lFt0nba,Ha,Juvenile,47,6wpqS71CJr3I0dLguYiZdJ,400 Degreez,1998-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.865,0.841,7,-5.381,1,0.225,0.022,0.0,0.0714,0.674,91.982,292333,medium
3Of5Vvox7DstYj6oET5b2h,It's Goin' Down (feat. Nitti),Yung Joc,24,6IUWw1FQfwZRC0CSpsEiw2,New Joc City,2006-06-06,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,241840,low
3Kd7feC47Vwtm0PeC0XBCK,"I'm Bout It, Bout It",TRU,23,61bFDwPWF45RQQmHroxmBw,No Limit Greatest Hits,2006-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.524,0.635,9,-7.306,0,0.283,0.0147,0.0,0.227,0.489,76.249,330840,low
6FblKHY6mrOR3LQXeOQGeu,Dey Know,Shawty Lo,2,2dYrTm3JBgsvwH1zJIVTKq,Units in the City,2013-01-18,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.416,0.735,8,-5.391,1,0.403,0.107,0.0,0.573,0.697,108.159,195827,low
3lapBUarXrq3pEUKMsHNFT,U Don't Know Me,T.I.,0,5pxgEcoMRO974Stpe4AzYE,Urban Legend,2004-11-29,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.79,0.652,1,-4.762,1,0.147,0.0523,0.0,0.0911,0.538,83.95,243013,low
